player_name,club_name,position_name,now_cost,total_points,event_points,points_per_game,selected_by_percent,goals_scored,assists,minutes,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,saves,yellow_cards,red_cards,bonus,influence,creativity,threat,ict_index,form,dreamteam_count,value_form,value_season,transfers_in,transfers_out,transfers_in_event,transfers_out_event,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution,defensive_contribution_per_90,news,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
Michael Obafemi,Burnley,FWD,4.5,0,0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3159,10567,886,5640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,478,34,471,35,433,35,485,37,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,411,56,487,37,487,37,280,48,0.0,0.0
Conor Bradley,Liverpool,DEF,5.0,0,0,0.0,0.1,0,0,10,0,1,0,0,0,0,1,0,0,4.0,1.3,2.0,0.7,0.0,0,0.0,0.0,2508,5944,1774,1972,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.16,0,0,1,0,1,9.0,,285,104,266,89,248,77,307,102,,,,,,,0.0,0.0,0.09,0.09,1.44,9.0,305,51,645,226,645,226,470,178,0.0,0.0
Eddie Nketiah,Crystal Palace,FWD,5.4,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,645,19778,274,5878,-0.1,0.1,-0.1,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Hamstring injury - Expected back 18 Oct,660,61,659,62,641,61,664,62,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,192,40,663,62,663,62,361,55,0.0,0.0
Trey Nyoni,Liverpool,MID,4.4,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10590,4877,10073,3184,-0.1,0.1,-0.1,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,457,163,448,169,404,151,465,166,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,574,316,466,173,466,173,339,115,0.0,0.0
Tyler Morton,Liverpool,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,213,0,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Lyon permanently.,491,172,484,178,450,162,498,175,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,436,242,500,182,500,182,696,308,0.0,0.0
James McConnell,Liverpool,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,261,900,125,381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,511,188,506,194,474,178,518,191,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,470,260,520,198,520,198,623,261,0.0,0.0
Stefan Bajcetic,Liverpool,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,528,1603,190,719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,534,203,529,209,498,193,540,206,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,500,276,542,213,542,213,579,228,0.0,0.0
Aaron A.Ramsey,Burnley,MID,4.5,0,0,0.0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51355,216140,16381,110566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,494,174,487,180,454,164,501,177,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,442,244,503,184,503,184,56,19,0.0,0.0
Oluwaseun Adewumi,Burnley,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1533,0,466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Cercle Brugge on loan for the rest of the season.,562,221,557,227,525,211,567,224,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,530,295,569,231,569,231,652,282,0.0,0.0
Matheus M.França,Crystal Palace,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,95,740,30,275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined CR Vasco da Gama on loan for the rest of the season.,538,205,533,211,502,195,544,208,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,504,278,546,215,546,215,656,284,0.0,0.0
David Ozoh,Crystal Palace,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,105,0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Derby County on loan for the rest of the season.,532,202,527,208,496,192,538,205,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,497,274,540,212,540,212,702,311,0.0,0.0
Jaydon Banel,Burnley,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,521,1050,260,459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,547,212,542,218,511,202,553,215,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,515,286,555,222,555,222,608,249,0.0,0.0
Mike Trésor,Burnley,MID,4.5,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,708,1967,283,909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,490,171,483,177,449,161,497,174,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,435,241,499,181,499,181,531,191,0.0,0.0
Kaden Rodney,Crystal Palace,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,495,1031,146,425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,530,201,525,207,494,191,536,204,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,495,273,538,211,538,211,588,233,0.0,0.0
Zeki Amdouni,Burnley,FWD,4.9,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,183,2776,43,814,-0.1,0.1,-0.1,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Knee injury - Unknown return date,611,56,605,56,575,55,615,57,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,357,54,615,57,615,57,606,72,0.0,0.0
Luis Luis Díaz,Liverpool,MID,8.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,5663,0,1157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Bayern Munch permanently.,705,315,705,315,705,315,705,315,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,16,11,704,315,704,315,541,199,0.0,0.0
Franco Umeh,Crystal Palace,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,328,764,127,342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,558,220,553,226,521,210,563,223,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,526,294,565,230,565,230,622,260,0.0,0.0
Ashley Barnes,Burnley,FWD,4.5,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,16802,63082,4568,35879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,458,33,449,34,405,34,466,36,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,366,55,467,36,467,36,128,23,0.0,0.0
Calvin Ramsay,Liverpool,DEF,4.0,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,939,4108,363,1683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,396,146,387,146,340,121,406,150,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,651,189,404,141,404,141,401,149,0.0,0.0
Rhys R.Williams,Liverpool,DEF,4.0,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,879,4147,350,1721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,359,126,350,126,300,98,369,130,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,607,162,367,121,367,121,415,157,0.0,0.0
Amara Nallo,Liverpool,DEF,4.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,312,2476,123,949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,443,182,434,182,388,158,452,185,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,703,230,451,177,451,177,496,188,0.0,0.0
Konstantinos Tsimikas,Liverpool,DEF,4.9,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,872,4119,410,1470,-0.1,0.1,-0.1,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,597,220,592,219,561,206,602,221,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,341,56,601,216,601,216,478,180,0.0,0.0
Largie Ramazani,Leeds,MID,4.9,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,169,1659,90,720,-0.1,0.1,-0.1,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,604,247,599,253,568,238,609,250,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,349,221,608,254,608,254,600,242,0.0,0.0
Sam Greenwood,Leeds,MID,4.9,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1013,3831,544,1729,-0.1,0.1,-0.1,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,603,246,598,252,567,237,608,249,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,348,220,607,253,607,253,506,177,0.0,0.0
Kendry Paez,Chelsea,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,606,0,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined RC Strasbourg on loan for the rest of the season.,580,233,575,239,543,223,585,236,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,551,308,585,241,585,241,681,299,0.0,0.0
Coby Ebere,Everton,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,462,1086,142,502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,523,196,518,202,486,186,529,199,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,485,268,531,206,531,206,593,235,0.0,0.0
Julio Soler,Bournemouth,DEF,4.0,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2249,5191,903,2492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,431,172,421,171,375,147,440,175,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,689,218,439,167,439,167,325,119,0.0,0.0
Zain Silcott-Duberry,Bournemouth,MID,4.5,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,559,2246,204,1063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,529,200,524,206,493,190,535,203,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,494,272,537,210,537,210,521,185,0.0,0.0
Andreas Andreas,Fulham,MID,5.4,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1797,13746,713,4930,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,658,286,658,290,639,280,662,289,1.0,,1.0,,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,187,120,662,291,662,291,333,111,0.0,0.0
Dominic Sadi,Bournemouth,MID,4.5,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,802,1573,305,726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,545,211,540,217,509,201,551,214,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,512,285,553,221,553,221,554,211,0.0,0.0
Lewis Cook,Bournemouth,MID,5.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,73,531,23,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Knee injury - Expected back 13 Sep,620,259,616,263,590,250,624,262,2.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,234,149,623,264,623,264,672,293,0.0,0.0
Samuel Amissah,Fulham,DEF,4.0,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,913,3426,357,1445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,440,179,430,178,384,154,449,182,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,699,226,448,174,448,174,407,153,0.0,0.0
Philip Philip,Bournemouth,MID,4.9,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,598,2713,190,1254,-0.1,0.1,-0.1,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Midtjylland permanently.,592,241,587,247,555,231,597,244,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,335,213,597,249,597,249,552,209,0.0,0.0
Callum Bates,Everton,MID,4.5,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1030,2324,255,1058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,542,209,537,215,506,199,548,212,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,509,283,550,219,550,219,516,183,0.0,0.0
Issa Diop,Fulham,DEF,4.5,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,451,2006,155,825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,477,204,470,203,432,186,484,205,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,410,96,486,200,486,200,520,196,0.0,0.0
Isaac Heath,Everton,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,386,1053,108,461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,516,192,511,198,479,182,523,195,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,476,264,525,202,525,202,597,239,0.0,0.0
Enes Enes Ünal,Bournemouth,FWD,5.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,219,536,83,218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Knee injury - Unknown return date,671,64,675,65,663,64,675,65,,,2.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,132,31,674,65,674,65,669,75,0.0,0.0
Jenson Metcalfe,Everton,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,66,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Bradford City permanently.,512,189,507,195,475,179,519,192,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,471,261,521,199,521,199,706,315,0.0,0.0
Youssef Y.Chermiti,Everton,FWD,5.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1758,5101,618,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,640,58,640,59,620,58,644,59,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,303,49,643,59,643,59,434,60,0.0,0.0
Steven Benda,Fulham,GKP,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,182,0,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Millwall on loan for the rest of the season.,370,43,361,27,311,23,380,43,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,619,58,378,43,378,43,686,78,0.0,0.0
Luis Sinisterra,Bournemouth,MID,5.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,396,1915,246,691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Cruzeiro on loan for the rest of the season.,627,264,626,268,603,256,631,267,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,266,167,630,269,630,269,625,263,0.0,0.0
Tyler Dibling,Everton,MID,5.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,609,95,609,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,681,299,685,302,678,298,685,302,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,173,110,684,303,684,303,687,303,0.0,0.0
Elijah Campbell,Everton,DEF,4.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6370,948,6370,948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,398,147,389,147,342,122,408,151,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,653,190,406,142,406,142,448,169,0.0,0.0
Tyler Onyango,Everton,MID,4.5,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4766,1003,4766,1003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,500,179,494,185,461,169,507,182,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,449,249,509,189,509,189,502,174,0.0,0.0
Adam Aznou,Everton,DEF,4.4,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,759,4082,306,1969,-0.1,0.1,-0.1,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,456,193,447,193,403,171,464,195,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,573,148,465,189,465,189,491,186,0.0,0.0
Tom King,Everton,GKP,4.0,0,0,0.0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5433,15749,2270,8390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,349,35,339,19,288,15,359,35,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,594,50,357,35,357,35,158,22,0.0,0.0
Tom Cairney,Fulham,MID,5.0,0,0,0.0,0.0,0,0,24,0,0,0,0,0,0,1,0,0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.0,125,1017,47,389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0,0,0,2,2,7.5,,618,257,304,162,583,248,622,260,,,2.0,,,,0.0,0.0,0.0,0.0,1.61,0.0,222,143,621,262,621,262,617,255,0.0,0.0
Chris Mepham,Bournemouth,DEF,4.0,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1058,3571,415,1624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,363,130,354,130,304,102,373,134,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,611,166,371,125,371,125,372,133,0.0,0.0
Martial Godo,Fulham,MID,4.5,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,740,1924,261,872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,557,219,552,225,520,209,562,222,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,525,293,564,229,564,229,539,197,0.0,0.0
Luke Harris,Fulham,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,164,0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Oxford United on loan for the rest of the season.,526,198,521,204,490,188,532,201,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,489,270,534,208,534,208,700,310,0.0,0.0
Callan McKenna,Bournemouth,GKP,4.0,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1895,2219,818,1093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,428,65,418,49,372,45,437,65,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,686,80,436,65,436,65,351,51,0.0,0.0
Séamus Coleman,Everton,DEF,4.5,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1427,4148,566,1952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,460,194,451,194,407,172,468,196,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,370,67,469,190,469,190,416,158,0.0,0.0
Alex Paulsen,Bournemouth,GKP,4.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1107,2009,324,1198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Lechia Gdansk on loan for the rest of the season.,401,58,392,42,345,38,411,58,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,657,73,409,58,409,58,440,67,0.0,0.0
Nathan Patterson,Everton,DEF,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,88,1238,27,572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Hernia - Unknown return date,487,209,480,208,445,193,494,210,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,428,108,496,205,496,205,645,220,0.0,0.0
Isaac Schmidt,Leeds,DEF,4.0,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,620,3816,202,1737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,400,149,391,149,344,124,410,153,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,655,192,408,144,408,144,391,144,0.0,0.0
Illia Zabarnyi,Bournemouth,DEF,5.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,6178,0,1289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Paris Saint-Germain permanently.,638,228,638,226,617,218,642,228,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,297,49,641,225,641,225,584,211,0.0,0.0
Matai Akinmboni,Bournemouth,DEF,4.0,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3556,6177,1446,3122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,415,160,405,159,359,135,424,163,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,673,206,423,155,423,155,307,113,0.0,0.0
Roman Dixon,Everton,DEF,4.0,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1686,4461,619,2089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,402,150,393,150,346,125,412,154,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,658,194,410,145,410,145,354,127,0.0,0.0
Sebastiaan Bornauw,Leeds,DEF,4.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,235,1498,135,553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,373,136,364,136,315,109,383,140,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,623,174,381,131,381,131,551,202,0.0,0.0
Jaka Bijol,Leeds,DEF,4.0,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2583,2782,771,1630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,371,134,362,134,313,107,381,138,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,621,172,379,129,379,129,392,145,0.0,0.0
