player_name,club_name,position_name,now_cost,total_points,event_points,points_per_game,selected_by_percent,goals_scored,assists,minutes,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,saves,yellow_cards,red_cards,bonus,influence,creativity,threat,ict_index,form,dreamteam_count,value_form,value_season,transfers_in,transfers_out,transfers_in_event,transfers_out_event,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution,defensive_contribution_per_90,news,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
Levi Colwill,Chelsea,DEF,4.8,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,453,26663,13,389,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Anterior cruciate ligament - Unknown return date,652,236,645,236,620,228,653,236,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,379,63,643,233,655,235,430,161,0.0,0.0
Mateo Mateo Joseph,Leeds,FWD,5.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2125,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined RCD Mallorca on loan for the rest of the season.,696,72,697,73,682,70,697,72,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,301,53,689,70,699,73,679,80,0.0,0.0
Patrick Bamford,Leeds,FWD,4.9,0,0,0.0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,16144,165277,0,5739,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has departed the club as a free agent.,655,67,648,67,624,64,656,67,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,310,54,647,65,659,68,216,35,0.0,0.0
Darko Gyabi,Leeds,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1165,5948,0,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Hull City permanently.,598,229,591,231,565,221,600,230,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,442,258,590,227,604,236,586,228,0.0,0.0
Joe Gelhardt,Leeds,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2291,0,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Hull City on loan for the rest of the season.,596,227,588,229,562,219,598,228,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,438,256,588,225,602,234,677,290,0.0,0.0
Charlie Crew,Leeds,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,754,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Doncaster Rovers on loan for the rest of the season.,610,240,604,242,579,232,612,241,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,465,271,603,238,617,247,717,313,0.0,0.0
Benoît B.Badiashile,Chelsea,DEF,4.4,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,116,1272,1,24,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Lack of match fitness - 50% chance of playing,534,221,519,220,486,207,536,221,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,544,137,522,215,540,218,699,236,0.0,0.0
Largie Ramazani,Leeds,MID,4.9,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,203,3570,0,96,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Valencia on loan for the rest of the season.,669,280,663,281,643,276,670,281,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,345,214,661,276,672,282,649,276,0.0,0.0
Mamadou M.Sarr,Chelsea,DEF,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1705,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined RC Strasbourg on loan for the rest of the season.,626,233,620,233,594,225,627,233,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,483,109,619,230,633,232,697,234,0.0,0.0
Illan Meslier,Leeds,GKP,4.4,0,0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5234,34440,379,1966,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,536,77,521,61,488,54,538,77,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,548,35,524,76,542,77,244,33,0.0,0.0
Aarón Anselmino,Chelsea,DEF,4.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1030,7573,0,302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Borussia Dortmund on loan for the rest of the season.,515,209,498,207,462,192,517,209,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,714,219,500,200,520,205,511,188,0.0,0.0
Christopher Nkunku,Chelsea,MID,5.9,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2668,21282,0,429,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined AC Milan permanently.,728,321,728,321,728,321,728,321,,,,,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,105,72,723,319,728,321,469,156,0.0,0.0
Isaac Schmidt,Leeds,DEF,4.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,788,10671,0,514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Werder Bremen on loan for the rest of the season.,481,184,464,182,427,166,483,184,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,675,189,465,174,487,181,466,176,0.0,0.0
Roméo Lavia,Chelsea,MID,4.9,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,144,1847,12,44,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Lack of match fitness - 50% chance of playing,677,285,671,286,652,281,678,286,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,363,226,670,282,680,287,683,294,0.0,0.0
Mykhailo Mudryk,Chelsea,MID,5.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,301,584,12,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Suspended - unknown return date,689,295,690,297,674,292,690,296,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,281,170,682,292,692,297,706,306,0.0,0.0
Sebastiaan Bornauw,Leeds,DEF,3.9,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2286,3152,542,261,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,410,150,388,145,348,126,412,150,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,723,228,393,139,416,147,518,190,0.0,0.0
Jaka Bijol,Leeds,DEF,4.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4191,9667,246,1544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,457,174,440,172,402,155,459,174,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,646,174,440,163,463,171,433,163,0.0,0.0
Dário D.Essugo,Chelsea,MID,4.4,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2727,4782,65,303,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Thigh injury - Unknown return date,543,196,528,198,498,187,545,197,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,563,310,533,193,549,203,582,226,0.0,0.0
Kendry Paez,Chelsea,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,804,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined RC Strasbourg on loan for the rest of the season.,643,264,637,266,611,256,644,265,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,503,296,635,261,648,269,714,312,0.0,0.0
Mike Penders,Chelsea,GKP,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,256,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined RC Strasbourg on loan for the rest of the season.,498,68,481,51,445,44,500,68,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,696,81,483,67,504,68,728,83,0.0,0.0
Charalampos Kostoulas,Brighton,FWD,4.9,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12826,30470,981,1579,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,683,71,678,71,658,68,684,71,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,375,59,676,69,686,72,301,51,0.0,0.0
Harry Gray,Leeds,FWD,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1785,197,1785,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,638,65,632,65,606,62,639,65,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,497,66,631,63,645,66,661,79,0.0,0.0
Giorgi Mamardashvili,Liverpool,GKP,4.3,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4715,25613,457,1376,-0.2,0.2,-0.1,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,517,73,500,56,465,49,519,73,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,603,38,503,72,522,73,290,41,0.0,0.0
Stefan Bajcetic,Liverpool,MID,4.4,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4349,5320,34,358,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Hamstring injury - Unknown return date,556,204,542,206,512,195,558,205,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,579,318,546,201,562,211,571,215,0.0,0.0
Charlie Tasker,Brighton,DEF,4.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1994,6196,122,357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,496,195,479,193,443,178,498,195,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,694,204,481,186,502,192,427,160,0.0,0.0
Solly March,Brighton,MID,5.8,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,163,1834,7,28,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Knee injury - Unknown return date,726,319,726,319,725,319,726,319,4.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,115,78,721,317,726,319,704,305,0.0,0.0
Julio Enciso,Brighton,MID,5.4,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,105,2629,0,39,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Strasbourg permanently.,712,309,713,311,704,309,713,310,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,198,124,708,307,715,311,682,293,0.0,0.0
Abdallah Sima,Brighton,MID,5.4,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,247,1778,0,78,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Lens permanently.,713,310,714,312,705,310,714,311,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,206,129,710,309,716,312,670,284,0.0,0.0
Jeremy Sarmiento,Brighton,MID,4.9,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,196,2322,0,101,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Cremonese on loan for the rest of the season.,672,283,666,284,646,279,673,284,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,348,217,664,279,675,285,651,277,0.0,0.0
Luis Luis Díaz,Liverpool,MID,8.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,6703,0,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Bayern Munch permanently.,740,327,740,327,740,327,740,327,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,15,10,739,326,740,327,572,216,0.0,0.0
Tom Watson,Brighton,MID,4.9,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,533,1492,40,86,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,678,286,672,287,653,282,679,287,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,367,230,671,283,681,288,633,263,0.0,0.0
Malick Yalcouye,Brighton,MID,5.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1129,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Swansea City on loan for the rest of the season.,698,302,699,304,684,300,699,303,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,304,188,691,299,701,304,710,308,0.0,0.0
Calvin Ramsay,Liverpool,DEF,3.9,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,11243,10944,268,850,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,414,154,392,149,352,130,416,154,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,727,232,397,143,420,151,345,123,0.0,0.0
Rhys R.Williams,Liverpool,DEF,3.9,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9975,10999,257,687,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,406,146,384,141,344,122,408,146,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,719,224,389,135,412,143,367,132,0.0,0.0
Amara Nallo,Liverpool,DEF,3.9,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,11306,9155,128,568,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,427,166,406,162,366,143,429,166,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,741,245,410,155,433,163,402,149,0.0,0.0
Konstantinos Tsimikas,Liverpool,DEF,4.8,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1669,7970,105,591,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined AS Roma on loan for the rest of the season.,651,235,644,235,619,227,652,235,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,378,62,642,232,654,234,496,184,0.0,0.0
Joe Knight,Brighton,MID,4.5,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3411,4842,318,354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,622,249,616,251,590,241,623,250,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,479,280,615,247,629,256,506,175,0.0,0.0
Adrian Mazilu,Brighton,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1435,2344,139,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Dinamo Bucharest permanently.,614,244,608,246,583,236,616,245,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,469,275,607,242,621,251,599,240,0.0,0.0
Andrew Moran,Brighton,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,490,3998,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Los Angeles FC on loan for the rest of the season.,606,236,600,238,575,228,608,237,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,458,266,599,234,613,243,639,268,0.0,0.0
Evan Ferguson,Brighton,FWD,5.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1399,0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined AS Roma on loan for the rest of the season,723,76,724,76,722,76,724,76,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,162,38,720,74,725,76,695,82,0.0,0.0
Freddie Woodman,Liverpool,GKP,4.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1202,3378,93,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,442,41,423,24,385,17,444,41,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,624,54,425,40,448,41,499,77,0.0,0.0
Ármin Pécsi,Liverpool,GKP,3.9,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6293,3400,5399,591,-0.1,0.1,-0.1,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,422,27,400,8,360,1,424,27,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,735,86,405,26,428,27,421,62,0.0,0.0
Alex Cairns,Leeds,GKP,4.0,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2543,5385,247,417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,435,35,416,18,377,11,437,35,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,616,48,418,34,441,35,382,58,0.0,0.0
Jonah Kusi-Asare,Fulham,FWD,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3671,1016,630,369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,646,66,640,66,614,63,647,66,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,509,67,638,64,651,67,616,75,0.0,0.0
Matai Akinmboni,Bournemouth,DEF,4.0,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7249,13060,450,791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,495,194,478,192,442,177,497,194,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,693,203,480,185,501,191,315,112,0.0,0.0
David Ozoh,Crystal Palace,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,147,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Derby County on loan for the rest of the season.,609,239,603,241,578,231,611,240,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,463,269,602,237,616,246,736,324,0.0,0.0
Asher Agbinone,Crystal Palace,MID,4.5,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1618,3135,123,170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,632,255,626,257,600,247,633,256,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,490,287,625,253,639,262,573,217,0.0,0.0
Naouirou Ahamada,Crystal Palace,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1298,2366,127,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,597,228,589,230,563,220,599,229,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,439,257,589,226,603,235,602,242,0.0,0.0
Jenson Metcalfe,Everton,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,89,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Bradford City permanently.,601,232,594,234,569,224,603,233,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,449,262,593,230,607,239,739,327,0.0,0.0
Isaac Heath,Everton,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,458,2694,0,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Accrington on loan for the rest of the season.,604,234,597,236,572,226,606,235,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,453,264,596,232,610,241,640,269,0.0,0.0
Coby Ebere,Everton,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1293,2307,117,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,605,235,599,237,574,227,607,236,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,457,265,598,233,612,242,597,238,0.0,0.0
Callum Bates,Everton,MID,4.5,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2788,4950,313,342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,613,243,607,245,582,235,615,244,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,468,274,606,241,620,250,519,183,0.0,0.0
Malcolm Ebiowei,Crystal Palace,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,619,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Blackpool permanently.,590,222,581,224,555,214,592,223,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,431,251,582,220,596,229,726,318,0.0,0.0
Jesurun J.Rak-Sakyi,Crystal Palace,MID,4.4,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4176,4431,443,539,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Caykur Rizespor on loan for the rest of the season.,540,194,525,196,493,185,542,195,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,554,307,528,190,546,201,523,185,0.0,0.0
Matheus M.França,Crystal Palace,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,95,1256,0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined CR Vasco da Gama on loan for the rest of the season.,611,241,605,243,580,233,613,242,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,466,272,604,239,618,248,694,299,0.0,0.0
Kaden Rodney,Crystal Palace,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1291,2232,115,174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,608,238,602,240,577,230,610,239,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,462,268,601,236,615,245,593,234,0.0,0.0
Kepa Arrizabalaga,Arsenal,GKP,4.4,0,0,0.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5481,41272,260,2159,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,523,75,508,59,474,52,525,75,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,521,33,509,74,528,75,228,31,0.0,0.0
Reece Welch,Everton,DEF,3.9,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2233,6265,644,396,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,413,153,391,148,351,129,415,153,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,726,231,396,142,419,150,412,154,0.0,0.0
Roman Dixon,Everton,DEF,4.0,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3477,9278,238,529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,483,185,466,183,429,167,485,185,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,678,191,467,175,489,182,371,135,0.0,0.0
